beta,X,Gs1,Gs2,Gs3
3fe972b56c80ac1e,3fceab14955bf400,3fce6f7ad2ad2029,3f9d47c445c2ace0,3f62bc83aa08d89e
3fe972b56c80ac1e,3fcf0e0bdfcfaceb,3fced02abcb645c0,3f9e05308a117d41,3f6373e8677c633d
3fe972b56c80ac1e,3fcf71032a4365d7,3fcf30cc00bc050f,3f9ec4f2ad016d13,3f642fe804efdcad
3fe972b56c80ac1e,3fcfd3fa74b71ec3,3fcf915e70ce568e,3f9f870a53692ad0,3f64f090f355fe22
3fe972b56c80ac1e,3fd01b78df956bd7,3fcff1e1df043f4d,3fa025bb9081ab45,3f65b5f1a16a342c
3fe972b56c80ac1e,3fd04cf484cf484d,3fd0292b0ebdf365,3fa0891c5c3756e0,3f6680187ba9c24b
3fe972b56c80ac1e,3fd07e702a0924c3,3fd0595d7f2d565a,3fa0eda75d971be7,3f674f13ec4ce77f
3fe972b56c80ac1e,3fd0afebcf430138,3fd0898829e69f62,3fa1535c64d4b968,3f6822f25b4003f6
3fe972b56c80ac1e,3fd0e167747cddae,3fd0b9aaf803d742,3fa1ba3b41964089,3f68fbc22e1cbfe1
3fe972b56c80ac1e,3fd112e319b6ba24,3fd0e9c5d2a2c386,3fa22243c2f42b8b,3f69d991c823333f
3fe972b56c80ac1e,3fd1445ebef0969a,3fd119d8a2e4f168,3fa28b75b77974ff,3f6abc6f8a330ee0
3fe972b56c80ac1e,3fd175da642a730f,3fd149e351efc0a7,3fa2f5d0ed23af51,3f6ba469d2c4c68a
3fe972b56c80ac1e,3fd1a75609644f85,3fd179e5c8ec6e72,3fa3615531631c93,3f6c918efde2bc4a
3fe972b56c80ac1e,3fd1d8d1ae9e2bfb,3fd1a9dff1082034,3fa3ce02511ac679,3f6d83ed65226cc1
3fe972b56c80ac1e,3fd20a4d53d80870,3fd1d9d1b373ee77,3fa43bd818a096aa,3f6e7b935f9d9cc7
3fe972b56c80ac1e,3fd23bc8f911e4e6,3fd209baf964efbb,3fa4aad653bd6f5d,3f6f788f41eb8848
3fe972b56c80ac1e,3fd26d449e4bc15c,3fd2399bac144349,3fa51afccdad4418,3f703d77af0d090a
3fe972b56c80ac1e,3fd29ec043859dd2,3fd26973b4bf1c08,3fa58c4b511f32ce,3f70c16101d37a8e
3fe972b56c80ac1e,3fd2d03be8bf7a48,3fd29942fca6cb51,3fa5fec1a8359d3d,3f71480abfbc7b6f
3fe972b56c80ac1e,3fd301b78df956bd,3fd2c9096d10cbbb,3fa6725f9c864280,3f71d17c0dec8d76
3fe972b56c80ac1e,3fd3333333333333,3fd2f8c6ef46cbf1,3fa6e724f71a58f8,3f725dbc1035ebf3
3fea6a1fa6a1fa6b,3f50624dd2f1a9fc,3f50624dad20a190,3ea0c6f78d593d30,3de6e80fd05743c2
3fea6a1fa6a1fa6b,3f70777cc33387ef,3f70777a5cec5022,3ee0f2749df23500,3e47415b6199529c
3fea6a1fa6a1fa6b,3f7cd66611aaa55f,3f7cd6592e6dc52a,3ef9fcc946c536a8,3e6f39bf7a93b78e
3fea6a1fa6a1fa6b,3f849aa7b010e168,3f849a94e28ce6d1,3f0a886dffb1c0d1,3e86c759f7303899
3fea6a1fa6a1fa6b,3f8aca1c574c7020,3f8ac9f303225a9f,3f166d59470bbef2,3e9908b09c403e44
3fea6a1fa6a1fa6b,3f907cc87f43ff6b,3f907ca1f5d33415,3f20fd4a5109fb4b,3ea757c331dc72fd
3fea6a1fa6a1fa6b,3f939482d2e1c6c8,3f93944247675fc6,3f27f5f1aed88e83,3eb38c5b7c3ccc17
3fea6a1fa6a1fa6b,3f96ac3d267f8e24,3f96abd8efac8c18,3f30104fa626c809,3ebe59e8817733be
3fea6a1fa6a1fa6b,3f99c3f77a1d5580,3f99c3646806593f,3f34bea790e16add,3ec6456af3bb7e00
3fea6a1fa6a1fa6b,3f9cdbb1cdbb1cdb,3f9cdae329ddec9e,3f3a05fe48490879,3ecf4ab7a089bfe2
3fea6a1fa6a1fa6b,3f9ff36c2158e437,3f9ff253aea2b190,3f3fe651318b8b55,3ed53bff8eb09b3a
3fea6a1fa6a1fa6b,3fa185933a7b55ca,3fa184da37e58d0b,3f432fceb32c9c51,3edc0432980e4dee
3fea6a1fa6a1fa6b,3fa31170644a3978,3fa31081f36aafc8,3f46b8efda730f47,3ee20dc31c41f35e
3fea6a1fa6a1fa6b,3fa49d4d8e191d26,3fa49c2046a421bd,3f4a8e8a4ff5d3f3,3ee6cfc58b6c6847
3fea6a1fa6a1fa6b,3fa6292ab7e800d4,3fa627b46e59e804,3f4eb09c2f552a66,3eec56e892ef9740
3fea6a1fa6a1fa6b,3fa7b507e1b6e481,3fa7b33da7590c6f,3f518f91b73ae631,3ef158f9e5775c30
3fea6a1fa6a1fa6b,3fa940e50b85c830,3fa93ebb2e73fddb,3f53ed0eeec0f786,3ef4f7d7317e126c
3fea6a1fa6a1fa6b,3faaccc23554abde,3faaca2c4082f075,3f5670c493752b81,3ef90f6f8d67425c
3fea6a1fa6a1fa6b,3fac589f5f238f8b,3fac55901a643e12,3f591ab167b3bfb4,3efda7261d7b1a38
3fea6a1fa6a1fa6b,3fade47c88f2733a,3fade0e5f8fcc678,3f5bead41afd69ac,3f01632ee364b932
3fea6a1fa6a1fa6b,3faf7059b2c156e7,3faf6c2d19384f9b,3f5ee12b49f7fcea,3f043a3c95c25e45
3fea6a1fa6a1fa6b,3fb07e1b6e481d4b,3fb07bb25c04f2f7,3f60fedabf378d2e,3f075c6d53ae8a02
3fea6a1fa6a1fa6b,3fb1440a032f8f22,3fb1414609361e49,3f62a03897aa7472,3f0acd7225edb850
3fea6a1fa6a1fa6b,3fb209f8981700f9,3fb206d132b106d1,3f6454ae60616bb0,3f0e90fbee5e7f30
3fea6a1fa6a1fa6b,3fb2cfe72cfe72d0,3fb2cc5376fb3d30,3f661c3b41fd33f7,3f11555db313a6dc
3fea6a1fa6a1fa6b,3fb395d5c1e5e4a7,3fb391cc749eb5b6,3f67f6de5bb3022f,3f138f308df21f8c
3fea6a1fa6a1fa6b,3fb45bc456cd567e,3fb4573bca29f87c,3f69e496c34cee1a,3f15f7ceb8ea8164
3fea6a1fa6a1fa6b,3fb521b2ebb4c855,3fb51ca116305174,3f6be563852a65d1,3f1891104e056d2f
3fea6a1fa6a1fa6b,3fb5e7a1809c3a2c,3fb5e1fbf74a0080,3f6df943a440a60e,3f1b5ccd4f4b5738
3fea6a1fa6a1fa6b,3fb6ad901583ac03,3fb6a74c0c146983,3f70101b0d0d9b7f,3f1e5cdda5db9d75
3fea6a1fa6a1fa6b,3fb7737eaa6b1dd9,3fb76c90f332446c,3f712d1ceb6e36e2,3f20c98c9081d507
3fea6a1fa6a1fa6b,3fb8396d3f528fb1,3fb831ca4b4bcd47,3f7253a6e09ef956,3f2280abbaab1154
3fea6a1fa6a1fa6b,3fb8ff5bd43a0188,3fb8f6f7b30ef43b,3f7383b85b48a5f1,3f2454b81de1125e
3fea6a1fa6a1fa6b,3fb9c54a6921735e,3fb9bc18c92f8d9c,3f74bd50c5603677,3f26469d785547e2
3fea6a1fa6a1fa6b,3fba8b38fe08e536,3fba812d2c6781ea,3f76006f8427256e,3f285747797eaeba
3fea6a1fa6a1fa6b,3fbb512792f0570d,3fbb46347b76fdcb,3f774d13f82bba5f,3f2a87a1c1a58415
3fea6a1fa6a1fa6b,3fbc171627d7c8e3,3fbc0b2e5524a20e,3f78a33d7d49589f,3f2cd897e16f0074
3fea6a1fa6a1fa6b,3fbcdd04bcbf3aba,3fbcd01a583db3a7,3f7a02eb6aa8d043,3f2f4b1559691a32
3fea6a1fa6a1fa6b,3fbda2f351a6ac92,3fbd94f823964ba0,3f7b6c1d12c0b170,3f30f002cccb27f9
3fea6a1fa6a1fa6b,3fbe68e1e68e1e69,3fbe59c756098709,3f7cded1c355a1f7,3f324c2a007cbda6
3fea6a1fa6a1fa6b,3fbf2ed07b75903f,3fbf1e878e79b6f2,3f7e5b08c57ab555,3f33ba75ee90d5f8
3fea6a1fa6a1fa6b,3fbff4bf105d0217,3fbfe3386bd09053,3f7fe0c15d91c6f6,3f353b5c34db05a5
3fea6a1fa6a1fa6b,3fc05d56d2a239f7,3fc053ecc67fadf6,3f80b7fd65a5eb5b,3f36cf526800e46e
3fea6a1fa6a1fa6b,3fc0c04e1d15f2e2,3fc0b635487f931a,3f81845a24d4b3ed,3f3876ce134007ff
3fea6a1fa6a1fa6b,3fc123456789abce,3fc118758b68779e,3f825576877d7125,3f3a3244b8340356
3fea6a1fa6a1fa6b,3fc1863cb1fd64b9,3fc17aad5ebeed3e,3f832b5226707afd,3f3c022bce9c6adb
3fea6a1fa6a1fa6b,3fc1e933fc711da5,3fc1dcdc920baf5f,3f8405ec98268070,3f3de6f8c422dd8a
3fea6a1fa6a1fa6b,3fc24c2b46e4d690,3fc23f02f4dbbaf3,3f84e54570c0bb81,3f3fe120fc2112d4
3fea6a1fa6a1fa6b,3fc2af2291588f7c,3fc2a12056c06666,3f85c95c42092682,3f40f88ce7b376f3
3fea6a1fa6a1fa6b,3fc31219dbcc4867,3fc30334874f7980,3f86b2309b72b262,3f420bac46004ae1
3fea6a1fa6a1fa6b,3fc3751126400153,3fc3653f5623454c,3f879fc20a197e51,3f432a293a7e4988
3fea6a1fa6a1fa6b,3fc3d80870b3ba3e,3fc3c74092dabbf8,3f88921018c31058,3f44543e6118f97b
3fea6a1fa6a1fa6b,3fc43affbb27732a,3fc429380d1988b6,3f89891a4fde8f49,3f458a26500337f4
3fea6a1fa6a1fa6b,3fc49df7059b2c15,3fc48b2594882796,3f8a84e03584fda7,3f46cc1b979a4fcb
3fea6a1fa6a1fa6b,3fc500ee500ee501,3fc4ed08f8d3fd65,3f8b85614d7975e5,3f481a58c249139c
3fea6a1fa6a1fa6b,3fc563e59a829ded,3fc54ee209af6f83,3f8c8a9d192967a4,3f497518546afa8f
3fea6a1fa6a1fa6b,3fc5c6dce4f656d8,3fc5b0b096d1fbb6,3f8d949317acd628,3f4adc94cc2f4059
3fea6a1fa6a1fa6b,3fc629d42f6a0fc3,3fc612746ff85003,3f8ea342c5c69800,3f4c5108a17c0828
3fea6a1fa6a1fa6b,3fc68ccb79ddc8af,3fc6742d64e4627e,3f8fb6ab9de497c4,3f4dd2ae45d182c1
3fea6a1fa6a1fa6b,3fc6efc2c451819a,3fc6d5db455d8910,3f9067668c100af8,3f4f61c0242d179a
3fea6a1fa6a1fa6b,3fc752ba0ec53a85,3fc7377de130914f,3f90f5d3551ef605,3f507f3c507648b6
3fea6a1fa6a1fa6b,3fc7b5b15938f372,3fc79915082fd83f,3f91869be3d76866,3f5154890cd8a6eb
3fea6a1fa6a1fa6b,3fc818a8a3acac5d,3fc7faa08a336214,3f9219bff0c7ceba,3f5230e372a1b826
3fea6a1fa6a1fa6b,3fc87b9fee206548,3fc85c203718f201,3f92af3f3354ca32,3f531468a9ba8c5b
3fea6a1fa6a1fa6b,3fc8de9738941e34,3fc8bd93dec421f3,3f93471961b95459,3f53ff35d682ce8a
3fea6a1fa6a1fa6b,3fc9418e8307d71f,3fc91efb511e7a47,3f93e14e3106e37c,3f54f16819c26372
3fea6a1fa6a1fa6b,3fc9a485cd7b900a,3fc980565e178991,3f947ddd55258fac,3f55eb1c909b0a05
3fea6a1fa6a1fa6b,3fca077d17ef48f6,3fc9e1a4d5a4fc4f,3f951cc680d4383f,3f56ec705479fda1
3fea6a1fa6a1fa6b,3fca6a74626301e2,3fca42e687c2b497,3f95be0965a8a9f5,3f57f5807b099a20
3fea6a1fa6a1fa6b,3fcacd6bacd6bace,3fcaa41b4472e1d3,3f9661a5b40fc5ae,3f59066a162301c3
3fea6a1fa6a1fa6b,3fcb3062f74a73b9,3fcb0542dbbe1869,3f97079b1b4da79f,3f5a1f4a33bfc504
3fea6a1fa6a1fa6b,3fcb935a41be2ca4,3fcb665d1db36967,3f97afe9497dcf3f,3f5b403dddeb8c4f
3fea6a1fa6a1fa6b,3fcbf6518c31e58f,3fcbc769da687a2e,3f985a8feb93479c,3f5c69621ab5c3a6
3fea6a1fa6a1fa6b,3fcc5948d6a59e7b,3fcc2868e1f99c16,3f99078ead58d063,3f5d9ad3ec234844
3fea6a1fa6a1fa6b,3fccbc4021195766,3fcc895a0489e40b,3f99b6e539710763,3f5ed4b050201832
3fea6a1fa6a1fa6b,3fcd1f376b8d1053,3fccea3d12434232,3f9a6893395692ba,3f600b8a203881ff
3fea6a1fa6a1fa6b,3fcd822eb600c93e,3fcd4b11db56997d,3f9b1c98555c4b76,3f60b10e5952b125
3fea6a1fa6a1fa6b,3fcde52600748229,3fcdabd82ffbd749,3f9bd2f434ad68e5,3f615af34c0462da
3fea6a1fa6a1fa6b,3fce481d4ae83b15,3fce0c8fe0720aef,3f9c8ba67d4dac6c,3f6209476eca5a53
3fea6a1fa6a1fa6b,3fceab14955bf400,3fce6d38bcff7d53,3f9d46aed4198dde,3f62bc1935f131a4
3fea6a1fa6a1fa6b,3fcf0e0bdfcfaceb,3fcecdd295f1c872,3f9e040cdcc6688c,3f637377138e37e3
3fea6a1fa6a1fa6b,3fcf71032a4365d7,3fcf2e5d3b9deeee,3f9ec3c039e2a8c0,3f642f6f77785047
3fea6a1fa6a1fa6b,3fcfd3fa74b71ec3,3fcf8ed87e60738d,3f9f85c88cd5f9d8,3f64f010cf40d278
3fea6a1fa6a1fa6b,3fd01b78df956bd7,3fcfef442e9d70c3,3fa02512baf0ba7e,3f65b569862c6bf2
3fea6a1fa6a1fa6b,3fd04cf484cf484d,3fd027d00e605815,3fa0886b4a0fe82e,3f667f88052c0291
3fea6a1fa6a1fa6b,3fd07e702a0924c3,3fd057f60c9ee0ff,3fa0ecedc2c2c77d,3f674e7ab2d59840
3fea6a1fa6a1fa6b,3fd0afebcf430138,3fd08813fa480a49,3fa15299f3709887,3f68224ff35d2fcc
3fea6a1fa6a1fa6b,3fd0e167747cddae,3fd0b829bf9d85e6,3fa1b96fa9edb280,3f68fb16288db2f9
3fea6a1fa6a1fa6b,3fd112e319b6ba24,3fd0e83744e50c44,3fa2216eb37b9c72,3f69d8dbb1c1d9a9
3fea6a1fa6a1fa6b,3fd1445ebef0969a,3fd1183c72686801,3fa28a96dcc92642,3f6abbaeebdd1248
3fea6a1fa6a1fa6b,3fd175da642a730f,3fd14839307581a3,3fa2f4e7f1f2820d,3f6ba39e31446b72
3fea6a1fa6a1fa6b,3fd1a75609644f85,3fd1782d675e6b4a,3fa36061be815dc0,3f6c90b7d9d77edc
3fea6a1fa6a1fa6b,3fd1d8d1ae9e2bfb,3fd1a818ff796c58,3fa3cd040d6cfcf8,3f6d830a3ae95d5a
3fea6a1fa6a1fa6b,3fd20a4d53d80870,3fd1d7fbe1210d24,3fa43acea91a5328,3f6e7aa3a7397c3b
3fea6a1fa6a1fa6b,3fd23bc8f911e4e6,3fd207d5f4b422a6,3fa4a9c15b5c1e20,3f6f77926eeca40e
3fea6a1fa6a1fa6b,3fd26d449e4bc15c,3fd237a72295da1a,3fa519dbed7300b3,3f703cf26fc2f034
